,Time0,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49
0,25.86667227745056,25.409255027770996,25.502110958099365,25.61400008201599,25.532851219177246,25.401896953582764,25.555644989013672,25.49418330192566,25.625969886779785,25.638903856277466,25.638364791870117,25.649705171585083,25.562981128692627,25.439688205718994,25.380820989608765,25.522418975830078,25.508427143096924,25.573288202285767,25.543684005737305,25.635912895202637,25.62309193611145,25.6564519405365,25.507537841796875,25.900854110717773,25.59927988052368,25.541318893432617,25.46793484687805,25.575381994247437,25.682950973510742,25.601016998291016,25.557472944259644,25.622487783432007,25.43110179901123,25.502205848693848,25.49613308906555,25.555912017822266,25.584659814834595,25.687987089157104,25.619633197784424,25.578120946884155,25.489325046539307,25.617151021957397,25.42862105369568,25.499884128570557,25.53435707092285,25.521015882492065,25.767894983291626,25.43109703063965,25.624125957489014,25.66172194480896
