,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49
0,-0.0010201306,0.0033914328,5.1941142e-06,-0.0017282742,0.0040766182,-0.001136223,-0.0028715085,0.0045429324,0.0012554968,0.00032125376,0.008654564,0.0019588608,0.0011144327,0.002663917,0.0039189016,0.004296291,0.0035473583,0.0013123449,-0.000209396,-0.0003514837,-0.008252244,-0.0031842135,0.004928477,-0.0010244468,0.002852984,-0.005876749,0.006185674,0.003282401,0.0024486133,0.0007346769,0.0033306552,-0.009155838,0.0066266065,-0.0006253557,-0.0006791627,0.005309167,-0.0014331061,0.0030934825,0.0049796095,-0.00061063137,0.005316563,0.0049421764,0.004170028,0.004780236,0.00040768145,-0.0012709937,0.003977662,0.005112334,0.00512082,0.0036602623
1,-0.0014338616,0.0013746965,-0.0006642496,-0.001846456,0.0020967715,-0.002060553,-0.0027672113,0.0026424688,0.00027475736,-0.0007908519,0.005224545,0.000960247,0.00014304124,0.0014422495,0.0022811529,0.0024258606,0.001969933,-0.00013803526,-0.00044384797,-0.00094694056,-0.008056357,-0.0030739058,0.0023996735,-0.0010481906,0.0014645429,-0.004512556,0.0035775679,0.0016298605,0.0012441642,-0.00072336773,0.0014996422,-0.008185207,0.0036681935,-0.0015802835,-0.0008234381,0.0029907993,-0.0014923541,0.0015725024,0.0030228056,-0.0013073881,0.0031571868,0.002839822,0.002467002,0.0025282137,-0.000539474,-0.0013138455,0.0022961767,0.003005437,0.0028502326,0.0019493125
2,-0.0017426088,-0.0004158708,-0.0012145272,-0.0018847545,0.0002948175,-0.0028378824,-0.0026067137,0.0008937464,-0.0005749861,-0.0017456695,0.0020637226,6.34874e-05,-0.00071228214,0.000341485,0.0007898119,0.0007016277,0.0005253711,-0.0014233317,-0.0006318271,-0.0014209183,-0.0077072955,-0.002889879,0.00010473911,-0.0010270717,0.00019657654,-0.0031644343,0.0011846457,0.00014276498,0.00016303417,-0.0019837786,-0.00015995666,-0.0071149254,0.00097248505,-0.0023983233,-0.0009302546,0.00085942366,-0.0014780045,0.00021610726,0.0012084243,-0.0018777004,0.0011781126,0.00091553543,0.0009026752,0.00047038478,-0.001371078,-0.0012942101,0.0007522631,0.0010666957,0.0007754564,0.00037997248
3,-0.001930267,-0.0019588894,-0.0016286235,-0.0018280535,-0.0013034728,-0.0034453745,-0.0023724337,-0.00067663233,-0.0012763153,-0.002523404,-0.000796359,-0.0007127416,-0.001431964,-0.00061888195,-0.0005327528,-0.00084919744,-0.00076163904,-0.0025207668,-0.0007593737,-0.0017570007,-0.0071887802,-0.002615455,-0.0019288257,-0.0009473687,-0.00092813233,-0.0018251039,-0.0009663587,-0.0011559667,-0.0007731898,-0.0030240268,-0.0016241524,-0.0059342147,-0.001434487,-0.0030562712,-0.0009822187,-0.0010570362,-0.0013781243,-0.000956382,-0.00043634977,-0.0023049873,-0.0005967335,-0.0008060528,-0.00050017436,-0.0013683053,-0.0020659082,-0.0012005089,-0.0006311199,-0.0006787087,-0.001079564,-0.0010230625
4,-0.0019804921,-0.0032319664,-0.0018877919,-0.001659265,-0.0026702995,-0.003857443,-0.0020435594,-0.002039679,-0.0018102011,-0.0031036644,-0.003323081,-0.0013457659,-0.0019929698,-0.0014164355,-0.0016631958,-0.0021949883,-0.0018656937,-0.0034052427,-0.0008079345,-0.0019377569,-0.006480537,-0.0022325746,-0.0036704123,-0.0007919,-0.0018845344,-0.00048690964,-0.0028452503,-0.0022407896,-0.0015439944,-0.0038196268,-0.0028646893,-0.0046284623,-0.0035198848,-0.0035299677,-0.0009598983,-0.0027281512,-0.0011784537,-0.0019225436,-0.0018829309,-0.00257064,-0.002139803,-0.002296465,-0.0017149517,-0.0029558688,-0.0026004903,-0.0010163891,-0.0018284795,-0.0022014175,-0.0026861543,-0.0022319953
5,-0.0018728839,-0.0042096074,-0.0019717335,-0.0013567604,-0.003774881,-0.0040461114,-0.0015970666,-0.0031647356,-0.0021551093,-0.0034606925,-0.0054791644,-0.001810107,-0.0023702357,-0.0020262557,-0.0025745195,-0.0033032831,-0.0027576915,-0.004046317,-0.00075579435,-0.0019424132,-0.0055605876,-0.0017204465,-0.005087021,-0.0005399047,-0.0026444793,0.0008620938,-0.0044207596,-0.003083294,-0.0021223065,-0.0043435977,-0.0038511334,-0.0031828166,-0.005251228,-0.0037907069,-0.00084004144,-0.0041213436,-0.00086180883,-0.0026591213,-0.0030979016,-0.0026518747,-0.003419642,-0.0035262539,-0.0027110071,-0.004261392,-0.0029489496,-0.0007243637,-0.0028111623,-0.0034718332,-0.004013343,-0.003215092
6,-0.001585014,-0.0048635444,-0.0018551943,-0.00089837273,-0.0045822584,-0.0039817574,-0.001006911,-0.0040161326,-0.0022855683,-0.0035694465,-0.0072255386,-0.0020766468,-0.0025350584,-0.0024205612,-0.003235731,-0.0041372045,-0.0034039994,-0.004413229,-0.00057903066,-0.0017460765,-0.0044050105,-0.0010531999,-0.0061423033,-0.00016895139,-0.0031761187,0.002236005,-0.00565577,-0.0036522055,-0.002481411,-0.00456748,-0.0045502167,-0.0015793113,-0.0065919776,-0.0038078106,-0.0005966605,-0.0051995013,-0.0004080525,-0.0031382067,-0.004044862,-0.0025250723,-0.0044037234,-0.004461053,-0.0034572138,-0.005249427,-0.003080727,-0.00030491673,-0.0035457145,-0.004453556,-0.005026458,-0.0039389487
7,-0.0010908752,-0.00516235,-0.0015114276,-0.00025715592,-0.0050555654,-0.0036288118,-0.00024290675,-0.0045558163,-0.0021732436,-0.0033971334,-0.008518233,-0.0021130445,-0.0024547356,-0.002566682,-0.0036136685,-0.0046561155,-0.0037680024,-0.004470451,-0.00024739752,-0.001323735,-0.0029872826,-0.00020613646,-0.006797042,0.00034828327,-0.0034427135,0.0036539154,-0.006509703,-0.0039126677,-0.002588391,-0.0044582877,-0.0049250005,0.00020217484,-0.0075027267,-0.003546832,-0.00019971296,-0.005921336,0.0002071587,-0.0033291492,-0.0046838634,-0.0021613655,-0.005054033,-0.00506226,-0.0039139776,-0.0058808243,-0.0029630878,0.0002679137,-0.003995641,-0.005107322,-0.0056877546,-0.0043650307
8,-0.0003600461,-0.005070362,-0.00090879085,0.000596346,-0.0051520877,-0.0029503598,0.0007283764,-0.0047413176,-0.0017852666,-0.0029103635,-0.009311007,-0.001881053,-0.0020932835,-0.0024284306,-0.003668998,-0.004815918,-0.0038096264,-0.0041781156,0.00027269206,-0.00064500363,-0.0012771884,0.00085353624,-0.007009151,0.001043418,-0.0034050206,0.0051378626,-0.0069400715,-0.003826245,-0.002407348,-0.0039807186,-0.0049332352,0.0021848776,-0.007941563,-0.0029692585,0.0003856886,-0.00624365,0.0010119273,-0.0031977196,-0.0049703196,-0.0015287852,-0.0053305905,-0.0052887546,-0.0040427777,-0.0061117793,-0.002558225,0.0010232526,-0.004120631,-0.0053918376,-0.005955609,-0.0044506886
9,0.00064159307,-0.0045495615,-1.10449555e-05,0.0016991768,-0.0048273234,-0.0019050933,0.0019446146,-0.0045248,-0.0010847725,-0.0020702623,-0.009551767,-0.00133962,-0.0014085713,-0.0019657447,-0.0033599038,-0.004568218,-0.003481523,-0.0034930317,0.001020194,0.00032545673,0.000759914,0.0021605315,-0.0067315204,0.001953202,-0.003016758,0.0067148022,-0.006897703,-0.0033502025,-0.0018974935,-0.0030957211,-0.0045300466,0.004395626,-0.007860483,-0.0020326304,0.0011992467,-0.006116204,0.0020381743,-0.002704561,-0.004855096,-0.00059118756,-0.005187154,-0.0050948826,-0.0037956722,-0.0058935955,-0.0018229636,0.0019946413,-0.0038735738,-0.0052592466,-0.0057820124,-0.0041485596
