,Time0,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49
0,25.819801092147827,25.22337007522583,25.209601163864136,25.160327911376953,25.282570123672485,25.167983770370483,25.312165021896362,25.309380054473877,25.188529014587402,25.307823181152344,25.42282009124756,25.364469051361084,25.25414776802063,25.339046001434326,25.470332860946655,25.250565767288208,25.24456787109375,25.337991952896118,25.22057604789734,25.40337610244751,25.377346754074097,25.24573588371277,25.2151141166687,25.31476616859436,25.312228202819824,25.354300260543823,25.237440824508667,25.300127029418945,25.341022968292236,25.238451957702637,25.31358313560486,25.241684913635254,25.24838399887085,25.28197693824768,25.319772005081177,25.348209142684937,25.295218229293823,25.28122305870056,25.311349868774414,25.38671112060547,25.30785608291626,25.404109001159668,25.366225719451904,25.167531967163086,25.345887184143066,25.240117073059082,25.544005155563354,25.301130056381226,25.281916856765747,25.29120373725891
