,Time0,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49
0,26.299203872680664,25.49911594390869,25.54395079612732,25.5222749710083,25.794928073883057,25.56219506263733,25.61030125617981,25.576997995376587,25.565751791000366,25.56526279449463,25.43659806251526,25.453168869018555,25.535244703292847,25.573184967041016,25.59357786178589,25.571960926055908,25.598758220672607,25.66226315498352,25.59614896774292,25.7329421043396,25.63497519493103,25.485227823257446,25.593029022216797,25.59884214401245,25.628347158432007,25.81532907485962,25.580168962478638,25.602220058441162,25.602300882339478,25.647984743118286,25.690486907958984,25.606138944625854,25.51737117767334,25.6199049949646,25.710170030593872,25.495416164398193,25.584480047225952,25.673121690750122,25.598116159439087,25.63167691230774,25.66898465156555,25.5390841960907,25.525185108184814,25.53660798072815,25.726370096206665,25.70192790031433,25.90540885925293,25.664406776428223,25.760759115219116,25.8473002910614
