,Time0,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49
0,27.103166818618774,26.397077083587646,26.43865203857422,26.270006895065308,26.570178747177124,26.402759075164795,26.386468172073364,26.529414892196655,26.56875514984131,26.53078293800354,26.420289039611816,26.477547883987427,26.381946802139282,26.63422393798828,26.544312953948975,26.53402876853943,26.614787817001343,26.497233152389526,26.619999885559082,26.534562826156616,26.8175048828125,26.547730922698975,26.405701875686646,26.809564352035522,26.490828037261963,26.470937252044678,26.473109006881714,26.57369112968445,26.65395212173462,26.50315499305725,26.690469980239868,26.567399978637695,26.584289073944092,26.619063138961792,26.556057691574097,26.49037003517151,26.49788212776184,26.571903228759766,26.663668155670166,26.553600072860718,26.472028732299805,26.5053448677063,26.558105945587158,26.506843328475952,26.535691022872925,26.5044207572937,26.65245795249939,26.398097038269043,26.453716039657593,26.565391063690186
