,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49
0,-0.0029493594,0.0021626614,0.015992405,-0.0031466896,-0.004351709,0.0028353215,-0.0013209865,0.0060747904,0.0052847764,-0.0014231827,-0.0030525492,-0.0012287846,-0.0027278366,1.0,-0.000120504315,1.0,-0.0022276037,-0.003153771,0.0031247335,-0.0018953395,1.0,-0.0003420849,-0.004595809,0.0014162286,0.002784293,0.001876282,-0.0035958379,-0.005657593,-0.0056228535,-0.0022159356,1.0003847,-0.008671108,-0.004714199,0.00447255,-0.0005701834,-0.003748342,-0.016767798,-0.0056178207,-0.00052355294,-0.0025980275,-7.7059485e-06,-0.0030260212,0.004375248,-0.003457146,0.001355698,0.0019229215,-0.0035653526,0.0011887726,0.019935492,0.999642
1,-0.002194728,0.002836312,0.015997073,-0.0028745234,-0.0041089705,0.002835577,-0.0014125602,0.0032851098,0.0031278701,-0.001357063,-0.0027615884,-0.0010606856,-0.0023065126,1.0,0.00012761209,1.0,-0.0019059588,-0.0027414102,0.002602078,-0.0017555108,1.0,-0.00027480128,-0.004187975,0.00086828903,0.0017901731,0.0019120193,-0.0034397042,-0.005354511,-0.0053548673,-0.0019142265,1.0003847,-0.008214509,-0.004374432,0.0025254595,0.00021808143,-0.0035283093,-0.016005557,-0.005188193,-0.0007437296,-0.002339428,0.0001207464,-0.0027840845,0.0025960705,-0.003008254,0.0015912523,0.0022461,-0.0031947978,0.0014512079,0.019935492,0.999642
2,-0.0013383515,0.0035574585,0.016003901,-0.002541574,-0.0038168968,0.002836009,-0.0014425638,0.0007104415,0.0011002107,-0.0012729048,-0.0024146247,-0.000855645,-0.0018090337,1.0,0.00042618215,1.0,-0.0015253624,-0.0022564123,0.0020765432,-0.001578141,1.0,-0.00018700575,-0.003708633,0.00035174636,0.0008201275,0.0019841127,-0.0032268935,-0.005008248,-0.005031671,-0.0015583355,1.0003847,-0.0076780366,-0.0039731306,0.0007245293,0.0008524134,-0.0032607543,-0.0151374005,-0.0046761977,-0.0008967165,-0.002030058,0.00023779632,-0.0024959894,0.0009602574,-0.0024892113,0.0018729203,0.0025856346,-0.0027574138,0.0015104945,0.019935492,0.999642
3,-0.00036656446,0.0043309126,0.01601389,-0.0021358808,-0.0034654927,0.0028367396,-0.0013978287,-0.0016151128,-0.0007632851,-0.0011655875,-0.0020008497,-0.00060487224,-0.0012224155,1.0,0.0007852911,1.0,-0.0010749889,-0.0016861728,0.0015628622,-0.0013534663,1.0,-7.24527e-05,-0.0031454023,-0.00011273654,-9.7877135e-05,0.0020969782,-0.0029453083,-0.004597115,-0.0046420177,-0.0011384375,1.0003847,-0.0070479815,-0.003499387,-0.00089971843,0.0013523672,-0.002935501,-0.014148615,-0.004067985,-0.0009685646,-0.0016599543,0.00035638147,-0.0021524704,-0.0005091714,-0.0018889002,0.0022097903,0.0029427041,-0.0022411726,0.0014029556,0.019935492,0.999642
4,0.000736133,0.0051625287,0.016028497,-0.0016431852,-0.0030427612,0.0028379748,-0.0012628759,-0.0036546742,-0.002425775,-0.0010285012,-0.0015073827,-0.0002975554,-0.0005315658,1.0,0.0012169909,1.0,-0.00054202735,-0.0010158914,0.0010794796,-0.0010693364,1.0,7.699547e-05,-0.0024837826,-0.0005004715,-0.0009327265,0.0022546109,-0.0025805738,-0.004106858,-0.004172421,-0.0006428901,1.0003847,-0.006308356,-0.002940367,-0.0023210025,0.0017404782,-0.0025402324,-0.013022366,-0.0033475473,-0.00094293826,-0.0012172101,0.000493449,-0.0017421959,-0.0017851413,-0.0011944188,0.0026127473,0.0033188325,-0.0016318917,0.0011688513,0.019935492,0.999642
5,0.001987278,0.0060596378,0.016049853,-0.0010465127,-0.0025342735,0.0028400612,-0.0010195478,-0.005368081,-0.0038456246,-0.00085311185,-0.0009188816,7.957701e-05,0.00028100392,1.0,0.0017356548,1.0,8.86579e-05,-0.0002283226,0.00064890075,-0.0007106719,1.0,0.00027193184,-0.0017069167,-0.00078399753,-0.0016486973,0.0024606027,-0.002115645,-0.0035219463,-0.0036067495,-5.7918027e-05,1.0003847,-0.0054405304,-0.0022809892,-0.003504261,0.002045363,-0.002060053,-0.011739547,-0.002496436,-0.0008008556,-0.0006875844,0.00066845,-0.0012512605,-0.0028404584,-0.00039077466,0.0030948394,0.0037160865,-0.0009128889,0.00085631467,0.019935492,0.999642
6,0.0034067486,0.0070315166,0.01608106,-0.00032570137,-0.0019227616,0.0028435832,-0.00064656226,-0.0067119305,-0.004978886,-0.000628403,-0.0002170865,0.00054278807,0.0012355465,1.0,0.0023584194,1.0,0.000834926,0.00069669355,0.0002986748,-0.0002588643,1.0,0.0005261294,-0.00079509994,-0.00093194743,-0.0022066655,0.0027183634,-0.0015303568,-0.0028240785,-0.0029256882,0.00063282315,1.0003847,-0.004422858,-0.0015035671,-0.004410729,0.002298738,-0.0014769805,-0.01027845,-0.0014933706,-0.00052019523,-5.4067237e-05,0.0009050987,-0.0006625501,-0.0036404144,0.0005394557,0.0036716876,0.0041375402,-6.4529e-05,0.00051753444,0.019935492,0.999642
7,0.005017037,0.00809011,0.016126651,0.0005431792,-0.0011874922,0.0028495234,-0.00011892219,-0.007639729,-0.0057767145,-0.00034015346,0.0006197144,0.0011119967,0.0023555188,1.0,0.0031056968,1.0,0.0017178871,0.001782724,6.1977065e-05,0.00030896818,1.0,0.0008574797,0.00027463245,-0.0009093763,-0.0025601985,0.0030315765,-0.0008008316,-0.001991471,-0.0021062074,0.0014486869,1.0003847,-0.003230135,-0.00058728404,-0.004999969,0.0025411434,-0.00076934375,-0.008614328,-0.00031387387,-7.525431e-05,0.00070368,0.0012311036,4.5042227e-05,-0.0041494668,0.0016165136,0.0043619913,0.004587788,0.0009362542,0.00021161833,0.019935492,0.999642
8,0.0068436037,0.009250976,0.016193224,0.0015884325,-0.00030361972,0.0028595303,0.0005925755,-0.008101096,-0.006187325,2.9991448e-05,0.0016173121,0.0018114909,0.003667995,1.0,0.0040017376,1.0,0.0027624264,0.0030571818,-2.1708882e-05,0.0010207836,1.0,0.001289165,0.0015289444,-0.00067555456,-0.0026601788,0.0034051642,0.00010107761,-0.0009981613,-0.0011208464,0.002412623,1.0003847,-0.0018331436,0.0004922743,-0.0052280794,0.002817531,8.89276e-05,-0.006719081,0.0010701523,0.0005639127,0.0016099537,0.0016804482,0.0008974989,-0.004325989,0.0028639794,0.0051881364,0.00507421,0.0021165768,5.248707e-06,0.019935492,0.999642
9,0.008915257,0.010534469,0.016290387,0.0028434882,0.00075860176,0.0028763642,0.0015220733,-0.008042269,-0.0061538117,0.0005057091,0.0028062754,0.002670892,0.0052042333,1.0,0.0050753457,1.0,0.0039978875,0.004552022,9.4521296e-05,0.0019105528,1.0,0.0018511526,0.0029989467,-0.0001856083,-0.002453372,0.0038463562,0.0012085151,0.00018675913,6.305842e-05,0.0035518568,1.0003847,-0.00019805072,0.0017637777,-0.005042198,0.003180841,0.0011291717,-0.0045609754,0.0026909837,0.0014320904,0.0026937376,0.0022919457,0.0019268272,-0.004123346,0.0043092044,0.0061768824,0.005608617,0.0035081853,-2.8271446e-05,0.019935492,0.999642
