,Time0,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49
0,32.19257092475891,31.359382152557373,31.481850147247314,31.518650770187378,31.77317523956299,31.43766188621521,31.38685369491577,31.427632808685303,31.399585962295532,31.464859008789062,31.39479398727417,31.369810819625854,31.492545127868652,31.44383430480957,31.519150257110596,31.45217800140381,31.473634004592896,31.56988215446472,31.574557304382324,31.6167631149292,31.55674409866333,31.36973214149475,31.42148494720459,31.52878427505493,31.531875133514404,31.80075192451477,31.42481780052185,31.481274127960205,31.597962617874146,31.475546836853027,31.543390035629272,31.53098487854004,31.592977046966553,31.524500131607056,31.685315132141113,31.57712721824646,31.545772790908813,31.425950050354004,31.788102865219116,31.659268856048584,31.653393983840942,31.64771008491516,31.511974096298218,31.520024061203003,31.586838722229004,31.473119974136353,31.675525903701782,31.494216918945312,31.446276903152466,31.54296898841858
