,Time0,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49
0,25.451756238937378,25.32334327697754,25.085812091827393,24.9551899433136,25.393768787384033,24.93798589706421,25.04271697998047,25.005381107330322,25.040413856506348,25.067923069000244,25.015753030776978,25.051026821136475,25.14873719215393,25.074692964553833,25.098680019378662,25.059475898742676,25.226819038391113,25.117682933807373,25.203666925430298,25.274779796600342,25.19653582572937,25.09627628326416,25.141476154327393,25.13083004951477,25.040755033493042,25.37889003753662,25.09503483772278,25.144301176071167,25.160957098007202,25.04214119911194,25.22364091873169,25.171560049057007,25.251527786254883,25.221596240997314,25.133989810943604,25.16328191757202,25.276059865951538,25.262878894805908,25.264366149902344,25.256190061569214,25.32588529586792,25.244505882263184,25.21703290939331,25.15576481819153,25.131017923355103,25.244789123535156,25.18118405342102,25.15731191635132,25.27464509010315,25.22900700569153
