,Time0,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49
0,26.487991094589233,25.72902822494507,25.73336124420166,25.807108163833618,25.865987062454224,25.852893114089966,25.98562788963318,25.842874765396118,25.777044773101807,25.900553226470947,25.804755926132202,25.86310887336731,25.811676025390625,25.932487964630127,25.81916904449463,25.860007286071777,25.93835186958313,25.955908060073853,26.004045009613037,25.981664896011353,26.16560697555542,26.048497915267944,25.856162071228027,25.88469409942627,25.782792806625366,26.106777906417847,25.88259983062744,25.836512804031372,25.86494779586792,25.894653797149658,25.830242156982422,25.88912796974182,25.888113021850586,25.982784032821655,26.004724264144897,26.044612884521484,25.88938808441162,25.86550211906433,26.027591943740845,25.94447088241577,25.900611639022827,25.90131402015686,25.822447061538696,25.91465997695923,25.92440414428711,25.909986972808838,26.293840885162354,25.838001012802124,25.79207491874695,25.847282886505127
