,MSE0,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,MSE11,MSE12,MSE13,MSE14,MSE15,MSE16,MSE17,MSE18,MSE19,MSE20,MSE21,MSE22,MSE23,MSE24,MSE25,MSE26,MSE27,MSE28,MSE29,MSE30,MSE31,MSE32,MSE33,MSE34,MSE35,MSE36,MSE37,MSE38,MSE39,MSE40,MSE41,MSE42,MSE43,MSE44,MSE45,MSE46,MSE47,MSE48,MSE49
10,2.05032e-06,4.196888e-06,1.1185452e-05,0.00014180025,7.476387e-05,2.332376e-06,1.02398235e-05,3.8873245e-06,8.285306e-06,7.720398e-06,8.410729e-06,2.8821667e-06,1.0750907e-05,3.0584975e-05,7.423469e-05,1.4088661e-05,9.769696e-06,2.0444786e-05,0.00011581069,7.854548e-06,2.01772e-05,9.477719e-06,1.1588673e-05,1.6715752e-05,1.1014414e-05,4.4476408e-07,1.3971682e-05,0.0014811994,1.3487154e-05,5.063042e-05,9.524823e-06,5.186811e-06,1.1230413e-05,6.7688256e-06,9.898094e-06,2.3277831e-05,6.804691e-06,4.658252e-06,6.1898675e-08,5.212688e-05,1.2093296e-05,2.6494397e-06,1.38258e-05,1.4344783e-05,1.08907825e-05,6.8507275e-06,9.262184e-06,0.00024026255,1.1072808e-07,1.3240407e-05
11,4.1151316e-06,3.3992835e-06,1.0951737e-05,0.00020331859,0.00011070246,4.8374955e-06,3.8290004e-06,7.748854e-06,5.0891786e-06,2.3368528e-05,1.5220426e-05,6.4810033e-06,1.922126e-05,1.8689307e-10,0.00010371671,2.30345e-05,1.7154138e-05,4.1986586e-05,0.0002448138,1.42343315e-05,3.3998258e-05,8.7309045e-06,2.0478265e-05,1.916614e-05,1.9098457e-05,1.4861488e-06,2.3505461e-05,0.0019062528,2.3017701e-05,7.63462e-05,1.6660257e-05,9.974994e-06,1.9065508e-05,1.2433816e-05,1.9532014e-05,2.4939201e-05,2.6943007e-06,9.467227e-06,6.739297e-07,8.184214e-05,2.0334277e-05,7.1697855e-06,2.3447661e-05,2.385044e-05,1.8847117e-05,1.2494539e-05,1.673227e-05,0.00031393778,1.1863544e-06,2.152202e-05
12,7.982489e-06,3.763276e-06,1.278191e-05,0.00028600264,0.00016122828,1.0060191e-05,1.0309125e-06,1.5184323e-05,3.7446982e-06,4.9312297e-05,2.7076532e-05,1.3656344e-05,1.4893554e-05,0.00019654179,0.00014527002,3.7809536e-05,2.9798748e-05,7.6366625e-05,0.00028821843,2.543719e-05,5.5808116e-05,6.4001374e-06,3.538174e-05,1.9065503e-05,3.275152e-05,2.160696e-06,3.9185423e-05,0.0010303739,3.3850578e-05,5.8977177e-05,2.8924265e-05,1.8831583e-05,3.2293847e-05,2.2582308e-05,3.592984e-05,2.3717284e-05,9.51352e-07,1.8459383e-05,2.870172e-06,0.00014000047,3.4129793e-05,1.1953986e-05,3.9272913e-05,3.944622e-05,3.229945e-05,2.2594286e-05,2.9576022e-05,0.0003855259,7.907682e-06,3.530741e-05
13,1.5020488e-05,5.815162e-06,1.7774675e-05,0.0003975605,0.00023251752,2.0431316e-05,2.0038216e-07,2.8991091e-05,3.95832e-06,3.9122864e-05,4.734277e-05,2.725073e-05,9.424394e-06,0.0008065312,0.0002044004,6.1977466e-05,5.113145e-05,0.00012934026,0.0003215303,4.474542e-05,8.99622e-05,2.993105e-06,5.9991762e-05,1.5838492e-05,5.550859e-05,1.8110128e-06,6.474245e-05,0.00035209506,5.160789e-05,4.178669e-05,4.9696053e-05,3.476405e-05,5.4377975e-05,4.0355797e-05,6.3100815e-05,2.6231015e-05,4.6842896e-07,3.4705026e-05,8.657891e-06,0.00024614707,5.69995e-05,8.295814e-06,6.507208e-05,4.712872e-05,5.476879e-05,4.027938e-05,5.1297127e-05,0.0004484444,2.410656e-05,5.8045607e-05
14,1.4748167e-05,1.1193095e-05,2.8299779e-05,0.00054893823,0.00033351264,2.9113999e-05,1.1818983e-07,3.521304e-05,6.281224e-06,3.5403278e-05,8.137742e-05,5.1939114e-05,7.5232247e-06,0.001599595,0.00012148444,0.000101183745,8.659546e-05,0.00020937088,0.00033940372,7.740779e-05,0.0001250708,2.182487e-07,0.00010011335,9.7985385e-06,9.2948416e-05,5.758986e-07,0.000106002764,3.4722634e-05,8.123449e-05,3.2621792e-05,8.4342624e-05,4.5777153e-05,9.079011e-05,7.082896e-05,0.00010902147,3.40592e-05,7.32677e-07,6.317865e-05,2.1656848e-05,0.00040035843,9.448974e-05,6.754658e-06,7.73387e-05,1.2968983e-05,9.178108e-05,7.060796e-05,8.7401095e-05,0.0004953079,5.5812867e-05,9.5232295e-05
15,1.9106772e-05,2.3480987e-05,4.8853566e-05,0.00075545337,0.0004770831,1.5916676e-05,6.484162e-07,3.4209763e-05,1.2886715e-05,3.858829e-05,0.00013752209,5.8155532e-05,8.893534e-06,0.0021805468,3.396637e-05,0.0001641419,0.00014463946,0.00032879325,0.0003366687,0.00013162543,2.8919452e-05,1.8528366e-06,0.00016465512,2.9400553e-06,0.00015369209,1.5525414e-07,0.00017190904,4.112844e-05,0.00013015259,3.0528852e-05,0.00014123556,4.199942e-05,0.00015002799,0.0001220028,0.00018416895,5.0642873e-05,2.5405377e-06,0.000111765716,4.8035927e-05,0.00024481938,0.00015518435,8.314822e-06,9.81991e-05,1.6718125e-06,0.00015193793,0.00012155351,0.00014642019,0.00051839056,7.3314135e-05,0.00015537556
16,3.1221327e-05,4.944789e-05,8.733144e-05,0.00028123695,0.00068162545,1.0686392e-05,3.8134567e-06,4.1593878e-05,2.8717679e-05,5.124994e-05,0.00022859462,2.6980839e-05,1.5264734e-05,0.0029250213,1.7437152e-06,0.00026406467,0.00023819105,0.0005054224,0.00030937296,0.00022003238,6.656958e-08,1.5022774e-05,0.0002671374,1.4958374e-07,0.0002508854,1.6415736e-08,0.0002759895,0.0003251915,0.00020991924,3.62944e-05,0.00023317325,1.6758899e-05,0.00024506944,0.00020623075,0.000302291,8.248969e-05,9.106667e-06,0.00019269224,9.788807e-05,4.6096968e-05,0.0002521721,1.48511335e-05,0.00013713815,3.0262068e-05,0.00024829467,0.00020544662,0.00024143586,0.0005105486,6.1244275e-05,0.00025144249
17,5.8175763e-05,0.00010081946,0.00015684935,4.3012922e-05,0.0009732444,1.1368729e-05,1.5396643e-05,6.199572e-05,6.320686e-05,7.9733065e-05,0.00037381347,1.2861078e-05,3.1984302e-05,0.0029888486,5.5924347e-06,0.0004207451,0.00038664305,0.0007647131,0.00025618818,0.00036165697,1.6311677e-05,5.2033847e-05,0.00042763725,1.0963775e-05,0.00040419862,1.6028193e-06,0.00043835826,0.0008311589,0.0003382911,5.3979653e-05,0.00037945522,6.8443666e-07,0.00039537004,0.00034223445,0.00048511222,0.00014094208,2.7713932e-05,0.00032450052,0.00018714374,1.5488552e-06,0.00040504328,3.189233e-05,0.00020548522,7.896719e-05,0.00040048696,0.00034095978,0.00039205077,0.00046651487,6.2600506e-05,0.00040287306
18,2.6382915e-07,0.00013112466,0.0002782518,7.155678e-06,0.0013886071,1.9825242e-05,4.723665e-05,0.00010559784,0.0001327362,0.00013638292,0.0006015963,8.732976e-06,7.025699e-05,0.0009056533,2.5717432e-05,0.00066314935,0.00061859883,0.00028728708,0.00018074551,0.0005846323,5.4126565e-05,0.00013293119,0.00067563384,5.2041425e-05,0.0006425621,2.8285608e-06,0.00068854983,0.0014937185,0.0005417184,9.3083545e-05,0.00060847047,2.2751332e-05,0.0006295813,0.00055773044,0.00076410297,0.00024459066,1.3121761e-06,0.0005347501,0.00034019919,6.8893016e-05,0.0006426017,7.0887676e-05,0.00032174776,0.00012752565,0.000637347,0.0005557669,0.00062697113,0.00038512604,8.058341e-05,0.00063832017
19,1.4209904e-07,2.5449135e-05,0.0004835346,0.00011571015,0.0011631644,4.4692435e-05,0.000120420525,0.00019125227,0.00026382186,0.00024266921,0.00095310505,1.2084761e-05,0.00015030082,4.44812e-05,4.390618e-05,0.0010331668,0.0009753859,1.7244085e-05,9.4708135e-05,0.0009298176,9.070457e-05,0.00028890467,0.0010534944,0.0001505076,0.0010076801,8.9521245e-07,0.0010689273,0.0022387595,0.00085898716,0.00017161464,0.00096140767,5.7174326e-05,0.00027061437,0.0008931042,0.00020448856,0.0004226615,1.4261375e-05,0.00086359103,0.00059342996,0.00020176693,0.00100648,6.887394e-05,0.00051489484,0.0001574565,0.0010005108,0.00089016464,0.0009878603,0.00027220894,0.00012528387,0.000999194
