,Time0,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49
0,44.07297492027283,42.9987051486969,42.77759909629822,43.0432870388031,43.35425782203674,42.86704707145691,42.94844913482666,42.78638005256653,42.87973093986511,43.01987099647522,42.80509114265442,42.74609398841858,42.64618277549744,42.93285322189331,42.975919008255005,42.67504000663757,42.81115913391113,42.87260913848877,43.04641103744507,43.061233043670654,42.930052757263184,42.90709590911865,42.811442852020264,42.86377811431885,42.71163606643677,43.25555372238159,43.005449056625366,42.98016595840454,42.86266016960144,43.11562395095825,42.98871183395386,42.814404010772705,42.828959941864014,42.984984159469604,42.952314138412476,42.80601620674133,43.06809997558594,42.94068884849548,43.11043405532837,42.97045683860779,43.0550217628479,42.987870931625366,42.94118094444275,42.874268770217896,42.82520318031311,43.00626301765442,43.50581932067871,43.0859739780426,43.206517934799194,43.27830696105957
