,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49
0,0.00029280834,,-0.0012406427,,-0.00309684,0.001505891,-0.003382141,-0.0008360061,0.000116754345,,-4.1794614e-05,0.0027920487,-0.00024005937,,0.0018868872,0.0003723937,0.00084047345,-1.8351673e-05,0.00010555105,0.00088827906,8.4543164e-05,,,0.00034302982,0.00096116797,-0.0018351997,-0.00067841506,0.000270304,-0.004665673,-8.917065e-05,0.0004390253,-0.0008389671,0.00032281174,0.0014935824,-0.00035803,0.00061936444,0.0010774566,0.0071562305,-0.00015382572,-2.2089514e-05,-0.00065479643,-0.0036462313,1.6479738e-05,,0.0004338608,,-0.0014916096,-0.0017214202,0.0007501184,0.0021520534
1,0.00030571918,,-0.00081562804,,-0.0020209956,-0.00013087594,-0.0022464204,-0.0004254057,0.00011550963,,-3.7970072e-05,-0.0012109306,-2.8092054e-05,,0.001691225,0.00029793943,0.0001683704,-8.183854e-06,-1.914647e-05,0.0007215726,0.00015753007,,,0.00042400978,0.0008840304,-0.0012953711,-0.0011048435,0.000256191,-0.0035361734,-9.501826e-05,0.00013282441,-0.00035862016,0.00045050553,0.0010688519,-0.00020584287,0.0004906717,0.0006532041,0.0051962133,2.0227477e-05,7.205353e-05,-0.0013184628,-0.007578313,1.14858785e-05,,0.0003134818,,-0.0009117992,-0.0010400644,0.0004524239,0.0008843413
2,0.00031844733,,-0.00037939026,,-0.0009483707,-0.0017672189,-0.0011108834,-1.3818282e-05,0.00011326915,,-3.3900757e-05,-0.0055031152,0.00018351043,,0.0014988921,0.0002203013,-0.0005036087,-7.439867e-06,-0.00014286212,0.00055437296,0.0002303345,,,0.00050497055,0.0008083575,-0.0007553008,-0.001335789,0.00024195475,-0.0023867406,-0.00010082516,-0.00017337647,0.00012142305,0.0005783205,0.00064424326,-5.3899614e-05,0.0003702975,0.00022952963,0.0032361946,0.000190647,0.00016596823,-0.0019815215,-0.01150987,1.248465e-05,,0.00019359922,,-0.00033180523,-0.0003587087,0.00015502622,-0.00038303153
3,0.00033123637,,4.0988787e-05,,0.00012630307,-0.0034038646,2.5510126e-05,0.00039702887,0.00011202443,,-3.0198598e-05,-0.006920534,0.00039559935,,0.001304902,0.00014131612,-0.0011756808,2.4799558e-06,-0.00026755963,0.0003881597,0.00030348866,,,0.00058600795,0.00073146407,-0.00021523051,-0.0011263146,0.00022778012,-0.0012371866,-0.000106771055,-0.0002496088,0.000601527,0.0007060143,0.0002204728,9.779975e-05,0.00024619218,-0.00019472292,0.0012761176,0.0003587652,0.00026003516,-0.002645188,-0.015442014,8.489562e-06,,7.346842e-05,,0.00024831106,0.00032282874,-0.00014252937,-0.0016505278
4,0.00034396452,,0.00048259416,,0.0012005378,-0.0050403285,0.0011608637,0.00080836954,0.00011053077,,-2.6098687e-05,-0.0037284126,0.0006075667,,0.0011094373,6.637204e-05,-0.0018476754,7.935859e-06,-0.00039176623,0.00022046681,0.0003763235,,,0.00066707225,0.00065579114,0.00032435637,-0.00091548864,0.0002133898,-8.836179e-05,-0.00011263409,-0.0001896463,0.001081145,0.00083334424,-0.00020466922,0.000249743,0.00012068004,-0.00061848864,-0.0006839903,0.0005336662,0.0003541934,-0.0020129916,-0.019374065,9.488334e-06,,-4.6662375e-05,,0.00082845794,0.0010042147,-0.00044023906,-0.002697494
5,0.00035669268,,0.00091078057,,0.0022752117,-0.0066769137,0.002296768,0.0008557465,0.00010903711,,-2.2090566e-05,-0.00053683884,0.00081941235,,0.00091634435,-9.919069e-06,-0.0025196702,1.1531794e-05,-0.00051646377,5.4746793e-05,0.0004492344,,,0.00074819394,0.00057755515,0.00086442666,-0.00070695113,0.00019909191,0.0010607061,-0.00011845062,-0.00013041917,0.0015613704,0.0009614018,-0.0006293998,0.00040193016,-1.0398178e-05,-0.0010424065,-0.0026440362,0.0007037224,0.0004484278,-0.0005111762,-0.014403892,1.2984036e-05,,-0.0001682824,,0.0014082072,0.0016854494,-0.00073780416,-0.0023330033
6,0.0003694817,,0.0013384791,,0.0033495927,-0.008313318,0.003432733,0.00087844796,0.00010729451,,-1.820483e-05,0.002654887,0.0010308932,,0.00072208064,-8.572035e-05,-0.0031916802,1.7235692e-05,-0.0006416522,-0.00011146645,0.0005219628,,,0.0008292122,0.0005001735,0.0014040135,-0.00049761496,0.00018488646,0.0022098955,-0.00012439796,-7.011965e-05,0.002041596,0.0010890956,-0.0010532617,0.0005536295,-0.00013040539,-0.001466233,-0.0046040593,0.0008794713,0.0005423882,0.0009891812,-0.008518467,1.2984036e-05,,-0.00028717215,,0.0019884154,0.002366775,-0.0010352057,-0.00196879
7,0.00038227078,,0.0017632497,,0.0044242665,-0.009949964,0.0045683924,0.0009006559,0.0001055519,,-1.4196707e-05,0.005846674,0.001243347,,0.0005297478,-0.0001627462,-0.0038637677,2.4427563e-05,-0.00076487695,-0.0002791593,0.0005948737,,,0.00091025344,0.00042462265,0.0019440838,-0.00028929245,0.00017055776,0.0033594498,-0.00013030942,-9.912041e-06,0.0025216392,0.0012165467,-0.0014780684,0.0007055728,-0.00025108544,-0.0018903944,-0.006564074,0.0010483768,0.00063636375,0.002489417,-0.004440096,1.1985264e-05,,-0.00040779938,,0.002568501,0.0030482973,-0.0013327632,-0.0016040988
8,0.00039518162,,0.0021992435,,0.00549894,-0.011586487,0.0057042968,0.00092311064,0.00010306248,,-1.04027595e-05,0.009038613,0.0014551927,,0.0003353777,-0.00023977207,-0.004535716,2.8147499e-05,-0.00088908355,-0.00044487935,0.0006679214,,,0.0009912755,0.00034882769,0.0024843959,-7.792896e-05,0.00015622907,0.0045087608,-0.00013615172,4.9253806e-05,0.0030019253,0.0013442405,-0.0019025856,0.0008580038,-0.00036326342,-0.0023144947,-0.008524182,0.0012252158,0.00073040026,0.003990625,-0.00036129376,1.5480966e-05,,-0.0005291712,,0.0031485562,0.0037297588,-0.001630374,-0.0012398548
9,0.00040797069,,0.0026252342,,0.0065721506,-0.01322283,0.006840017,0.0009453186,0.00010131987,,-6.608812e-06,0.009796639,0.0016667951,,0.000140886,-0.00031496104,-0.005207726,3.7323334e-05,-0.0010157448,-0.00061306544,0.00074063457,,,0.001072152,0.00027132398,0.0030234994,0.000131484,0.0001419928,0.0056578284,-0.00014193839,0.00010924693,0.003481665,0.0014719343,-0.0023266608,0.0010097031,-0.00049862324,-0.002738139,-0.010484228,0.0013940001,0.0008245433,0.0054909824,0.0037171694,1.4482194e-05,,-0.0006488056,,0.003728489,0.0044113114,-0.0015250631,-0.0008753023
